"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"45.131.6.135","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.122","311.000","0.675","99.999"
"45.131.6.136","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.222","839.000","0.249","99.996"
"45.131.6.137","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.186","1009.000","0.208","99.994"
"45.131.6.138","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.199","846.000","0.248","99.997"
"45.131.6.139","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.083","1548.000","0.135","99.996"
"45.131.6.14","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.246","767.000","0.276","99.992"
"45.131.6.140","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.060","2727.000","0.077","99.996"
"45.131.6.141","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.246","666.000","0.312","99.995"
"45.131.6.142","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.090","1324.000","0.158","99.997"
"45.131.6.143","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.410","379.000","0.553","99.995"
"45.131.6.144","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.179","976.000","0.213","99.996"
"45.131.6.145","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.285","685.000","0.306","99.998"
"45.131.6.146","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.032","302.000","0.695","99.996"
"45.131.6.147","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.034","3870.000","0.054","99.994"
"45.131.6.148","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.159","1009.000","0.208","99.997"
"45.131.6.149","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.031","3088.000","0.069","99.998"
"45.131.6.15","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.028","3181.000","0.067","99.995"
"45.131.6.150","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.024","3888.000","0.055","99.997"
"45.131.6.151","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.028","3603.000","0.058","99.998"
"45.131.6.152","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.141","1154.000","0.181","99.995"
"45.131.6.153","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.251","707.000","0.297","99.994"
"45.131.6.154","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.111","1298.000","0.161","99.994"
"45.131.6.155","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.106","1567.000","0.134","99.996"
"45.131.6.156","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.075","1595.000","0.132","99.992"
"45.131.6.157","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.116","1314.000","0.160","99.995"
"45.131.6.158","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.038","2888.000","0.073","99.994"
"45.131.6.159","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.207","768.000","0.272","99.993"
"45.131.6.16","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.050","1727.000","0.119","99.998"
"45.131.6.160","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.228","854.000","0.248","99.996"
"45.131.6.161","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.020","5384.000","0.039","99.998"
"45.131.6.162","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.009","283.000","0.740","99.996"
"45.131.6.163","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.012","7500.000","0.028","99.995"
"45.131.6.164","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.048","1559.000","0.134","99.993"
"45.131.6.165","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.511","383.000","0.543","99.996"
"45.131.6.166","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.111","723.000","0.290","99.994"
"45.131.6.167","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.161","981.000","0.213","99.995"
"45.131.6.168","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.218","784.000","0.265","99.999"
"45.131.6.169","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.147","990.000","0.213","99.996"
"45.131.6.17","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.165","1105.000","0.186","99.996"
"45.131.6.170","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.050","1900.000","0.111","99.994"
"45.131.6.171","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.144","498.000","0.419","99.997"
"45.131.6.172","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.131","1381.000","0.153","99.995"
"45.131.6.173","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.269","278.000","0.753","99.992"
"45.131.6.174","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.128","749.000","0.280","99.998"
"45.131.6.175","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.205","743.000","0.282","99.994"
"45.131.6.176","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.078","633.000","0.330","99.995"
"45.131.6.177","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.325","191.000","1.104","99.991"
"45.131.6.178","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.059","2560.000","0.081","99.998"
"45.131.6.179","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.155","1094.000","0.191","99.996"
"45.131.6.18","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.077","2142.000","0.098","99.993"
"45.131.6.180","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.067","2100.000","0.100","99.994"
"45.131.6.181","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.542","369.000","0.569","99.996"
"45.131.6.182","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.167","1153.000","0.183","99.997"
"45.131.6.183","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.238","755.000","0.278","99.996"
"45.131.6.184","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.151","1153.000","0.180","99.994"
"45.131.6.185","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.114","1083.000","0.192","99.998"
"45.131.6.186","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.034","3818.000","0.055","99.995"
"45.131.6.187","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.178","913.000","0.230","99.999"
"45.131.6.188","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.225","210.000","1.000","99.995"
"45.131.6.189","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.341","567.000","0.369","99.997"
"45.131.6.19","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.079","421.000","0.496","99.993"
"45.131.6.190","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.313","619.000","0.339","99.993"
"45.131.6.191","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.147","1251.000","0.168","99.992"
"45.131.6.192","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.493","404.000","0.518","99.998"
"45.131.6.193","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.093","683.000","0.306","99.993"
"45.131.6.194","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.109","1193.000","0.177","99.995"
"45.131.6.195","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.361","479.000","0.435","99.995"
"45.131.6.196","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.209","925.000","0.227","99.995"
"45.131.6.197","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.187","541.000","0.385","99.997"
"45.131.6.198","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.026","2518.000","0.084","99.997"
"45.131.6.199","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.266","703.000","0.300","99.998"
"45.131.6.2","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.082","1908.000","0.109","99.995"
"45.131.6.20","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.042","2402.000","0.088","99.999"
"45.131.6.200","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.138","1357.000","0.154","99.993"
"45.131.6.201","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.087","1536.000","0.136","99.995"
"45.131.6.202","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.285","665.000","0.314","99.995"
"45.131.6.203","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.343","570.000","0.369","99.994"
"45.131.6.204","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.066","621.000","0.338","99.996"
"45.131.6.205","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.106","1640.000","0.129","99.996"
"45.131.6.206","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.025","5121.000","0.041","99.994"
"45.131.6.207","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.127","634.000","0.331","99.996"
"45.131.6.208","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.237","832.000","0.252","99.998"
"45.131.6.209","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.259","702.000","0.299","99.995"
"45.131.6.21","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.042","3483.000","0.060","99.996"
"45.131.6.210","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.064","207.000","1.012","99.995"
"45.131.6.211","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.100","1627.000","0.129","99.993"
"45.131.6.212","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.169","776.000","0.269","99.997"
"45.131.6.213","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.262","729.000","0.289","99.995"
"45.131.6.214","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.241","772.000","0.271","99.994"
"45.131.6.215","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.123","1306.000","0.160","99.996"
"45.131.6.216","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.231","824.000","0.256","99.998"
"45.131.6.217","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.078","1322.000","0.158","99.997"
"45.131.6.218","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.069","2212.000","0.094","99.998"
"45.131.6.219","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.401","495.000","0.422","99.998"
"45.131.6.22","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.568","292.000","0.711","99.997"
"45.131.6.220","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.027","1105.000","0.191","99.996"
"45.131.6.221","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.190","274.000","0.765","99.994"
"45.131.6.222","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.158","179.000","1.151","99.998"
"45.131.6.223","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.245","167.000","1.251","99.996"
"45.131.6.224","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.428","461.000","0.454","99.992"
"45.131.6.225","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.120","1390.000","0.152","99.995"
"45.131.6.226","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.385","502.000","0.417","99.995"
"45.131.6.227","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.196","904.000","0.231","99.996"
"45.131.6.228","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.142","881.000","0.237","99.993"
"45.131.6.229","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.258","733.000","0.285","99.997"
"45.131.6.23","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.042","1496.000","0.139","99.994"
"45.131.6.230","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.087","1873.000","0.111","99.999"
"45.131.6.231","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.178","213.000","0.989","99.995"
"45.131.6.232","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.108","1707.000","0.124","99.996"
"45.131.6.233","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.048","2916.000","0.073","99.993"
"45.131.6.234","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.094","409.000","0.511","99.993"
"45.131.6.235","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.266","688.000","0.303","99.993"
"45.131.6.236","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.029","3542.000","0.059","99.999"
"45.131.6.237","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.229","794.000","0.263","99.996"
"45.131.6.238","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.036","2573.000","0.082","99.994"
"45.131.6.239","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.083","1909.000","0.110","99.994"
"45.131.6.24","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.393","387.000","0.542","99.997"
"45.131.6.240","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.147","263.000","0.789","99.995"
"45.131.6.241","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.045","3134.000","0.068","99.995"
"45.131.6.242","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.137","750.000","0.280","99.995"
